reviewer_name,title,abstract,remark
manuscripts-papers,"Volume 2(3) (2017) 1949 -307X © 2016 IEEE. Personal use is permitted, but republication/redistributi","Abstract— The quality of groundwater is maintained as essential to safeguarding our ecosystem and providing safe 
drinking water. Due to the limited area coverage and missing sampling points, traditional groundwater monitoring 
techniques are less reliable, making it challenging to obtain accurate water quality. In this research, a novel approach 
that blends Smart Sensors with Geographic Information Systems (GIS) is identified to improve groundwater quality. 
Some critical groundwater parameters including pH, turbidity, dissolved oxygen, turbidity, and Nitrate may be 
continuously and in real-time monitored using the smart sensors. These sensors provide high-resolution data that is 
transmitted to a central server for analysis, then geospatial technology provides data mapping, visualization, and analysis. 
GIS helps in identifying pollution sources, understanding how contaminants spread over an area, and predicting future 
water quality trends. By integrating smart sensors and GIS, we can make quick and informed decisions about 
groundwater quality, while responding immediately to any issues on the water-collected wells. This study validates the 
development and implementation of the GIS system in the test area, demonstrating its ability to provide accurate, real-
time data. The results show that this combined approach is not only effective but also cost-efficient in monitoring 
groundwater quality, without human error offering a sustainable way to monitor and manage groundwater quality at 
different times.",
manuscripts-papers,Advancing Horizons: Standardized Future Trends in LiDAR and Remote Sensing Technologies Spoorthi Sri,"Abstract—Rapid advancements in LiDAR (Light Detection and 
Ranging) technology, coupled with the synergy of remote sensing, 
have revolutionized Earth observation methodologies. This paper 
delves into the transformative impact of integrated   
LiDAR and remote sensing systems. Focusing on miniaturization, 
cost reduction, and improved resolution, the study explores the 
evolving landscape of terrestrial and aquatic environmental 
monitoring. The integration of multi-wavelength and dual-mode 
LiDAR systems, alongside collaborative efforts with other remote 
sensing technologies, presents a comprehensive approach. The paper 
highlights the pivotal role of LiDAR in environmental assessment, 
urban 
planning, 
and 
infrastructure 
development. As 
the 
amalgamation of LiDAR and remote sensing reshapes Earth 
observation, this research anticipates a paradigm shift in our 
understanding of dynamic planetary processes.",
manuscripts-papers,Using Cloud and I oT to Benefit Agriculture Moreshwar Salpekar Sevya Multimedia Pvt Ltd moreshwar.sa,"Abstract: Agriculture is a manually intensive activity that has been using mostly traditional practices evolved over 
generations. Recently, farmers have started taking advantage of scientific developments and scientific community inputs to 
improve their yields e.g. getting soil analysis, weather updates over TV, radio, internet etc. With free and fertile land for 
agriculture become scarce and population rising, yield needs to increase. Increased yield also means more revenue for 
farmer. Additionally, crops need protection from pests and insects. There is a need to know about weather forecasts. There is 
also a need to save water. With this in mind, the paper proposes an outline of fog computing based agricultural IoT System 
that can be used to improve agricultural yield. It is also expected to help in water conservation, get weather forecasts and 
agricultural inputs market predictions to farmers. It proposes use of data analytics and IoT to automate some of agricultural 
activities like irrigation, crop sowing, harvesting, etc. freeing up farmers for more important tasks. Data analytics will use 
inputs from sensors and cloud, analyse it and output predictions base on analysis. The system will provide option to farmer 
to either allow automatic actions or control the local operation.",
manuscripts-papers,Enhanced Safety Stun Gun With GPS and GSM for Self-Defense 1stChilakala Sudhamani CMR Technical Camp,"Abstract—In today’s world, women face numerous safety
challenges, including harassment and molestation. In this paper,
we proposed a self-defense stun gun as an effective and efficient
solution for women’s safety. This portable device contains a
high-voltage generator, GSM and GPS module, panic and
taser button and an Arduino Uno with Atmega328 AVR
microcontroller. When the device is activated in a dangerous
situation, it immediately sends an SMS with the user’s location
and distress signal to pre-selected contacts. It also generates a
1000kV electric shock to temporarily immobilize an attacker,
allowing the user to escape or seek help. This device aims to
enhance the safety and security of women in urgent need or
dangerous circumstances for proactive measures against gender-
based violence.",
manuscripts-papers,"Proposed Model for Integrated Services of Healthcare System Boentika Singh SN Medical College Agra, ","Abstract— An integrated healthcare system is designed to 
coordinate services across various levels of care, ensuring that 
patients receive seamless and efficient care from healthcare 
providers. This paper proposes a model for a holistic healthcare 
system that is patient-centered, efficient, and focused on 
delivering high-quality care through collaboration, integration 
of services, and the use of technology. We first address ethical 
and legal issues confronting society, including privacy and 
surveillance, bias or discrimination, and the philosophical 
challenge of human judgment in healthcare. The paper then 
describes various proposed model components, including 
centralized patient information systems, multidisciplinary care 
teams, patient-centered care approaches, and technology 
integration. This comprehensive approach aims to improve the 
quality of care, enhance patient outcomes, and reduce costs 
through better coordination and collaboration. The proposed 
model offers numerous benefits that contribute to the overall 
well-being of individuals and the efficiency of the health sector, 
demonstrating the potential of well-designed, integrated 
healthcare systems.",
manuscripts-papers,Digital Filter Design For Enhanced Signal Processing In PPG-Based Health Monitoring Systems Uthra T ,"Abstract—This paper details the development and applica-
tion of a more efficient Infinite Impulse Response (IIR) filter,
specifically the Chebyshev Type II, to replace the memory-
demanding moving average filter in real-time signal processing
for microcontroller-based systems. The primary goal is to lower
memory usage and reduce signal detection delays, both of which
are essential for resource-constrained embedded systems. The
filter design was meticulously executed using MATLAB, involving
comprehensive stability assessments such as pole-zero analysis,
impulse response evaluation, and Bode plot examination, which
verified the stability and effectiveness of third and fourth-order
Chebyshev Type II filters for processing photoplethysmogram
(PPG) signals. Among these, the third-order filter demonstrated
superior performance, particularly regarding phase stability
and frequency response. The digital filter was implemented
using the Cascade (Biquad) Form, which improved numerical
stability, modularity, and the precision of filter coefficient control,
minimizing rounding errors in digital applications. The resulting
system, employing derived difference equations, offers quicker
and more dependable PPG signal processing with decreased
memory requirements and reduced signal delay. Future studies
might investigate further optimizing filter performance by rear-
ranging biquad sections, potentially enhancing the effectiveness
of real-time signal processing.",
manuscripts-papers,An Electrodermal Signal measured Pattern Recognition Algorithm to assess Cognitive Load during Gamin,,Abstract not found
manuscripts-papers,Digital Passport for Fresh Food Traceability Mudra Kapoor Physical Sciences Research Area Tata Consu,"Abstract— The growing population, increasing food 
demand, limited cultivable land, and erratic climate place 
significant pressure on agricultural output. Ironically, one-
third of food intended for human consumption is wasted 
worldwide. Policymakers are addressing both food 
production and waste reduction challenges. In this paper, 
we propose a unique concept: the Digital Passport for 
tracing fresh food. The Digital Passport is a unique code 
affixed to the packaging of fresh fruits or vegetables, 
carrying comprehensive information about the produce 
from origin to disposal of packaging. This information can 
be decoded by consumers or supermarkets to trace the 
food's source of production, plucking date, storage 
conditions, current nutritional value, environmental 
impact, ripening stage, and potential repurposing options 
if overripe. We have developed the Food Application, 
which leverages our Food Digital Twin technology. The 
Food Digital Twin solution involves synchronized 
monitoring of various physico-chemical attributes, such as 
time-series sensory data, chemical composition variations, 
and images. AI/ML and physics-based models, trained on 
these attributes, predict food quality. These hybrid models 
act as soft sensors in real-time, allowing stakeholders to 
make dynamic decisions related to repricing, recycling, 
reusing, and repurposing based on food quality 
assessments. Consumers can scan the QR code on the fruit 
packaging and an image of the fruit to obtain information 
about its history and status. This system aims to create 
transparency and build consumer trust by verifying the 
authenticity of purchases. For supermarkets, the system 
aids in inventory control by capturing fruit status, 
predicting shelf life, adjusting prices, clearing stock, and 
selling surplus to food processing companies at reduced 
rates. The concept is designed to minimize food waste, 
facilitate better decision-making for buyers and sellers, 
ensure consumption of climacteric fruit at its peak 
nutritional value, and foster a sustainable food ecosystem 
for the future.",
manuscripts-papers,Investigating the potential of PEDOT:PSS/Graphene based RFID sensor for milk spoilage detection Abhi,"Abstract— This study aims to develop a PEDOT: 
PSS/graphene-based RFID gas sensor for assessing 
the freshness of thermally processed milk. Acetone 
was selected as a marker VOC for milk spoilage. 
Initially, an RFID gas sensor was developed using 
bare PEDOT:PSS as the gas sensing layer, which 
demonstrated the ability to detect acetone VOC. 
However, the detection limit (LOD) was found to be 
poor (500 ppm of acetone). We observed frequency 
and amplitude shifts in the RFID sensor response 
under different concentrations of acetone. For 
instance, an increase in amplitude of 9.94 dB and a 
frequency shift of 30 kHz was observed compared to the 
signal of the sensor in the presence of air. In subsequent 
studies, we plan to enhance the sensor’s sensitivity 
and detection limit by doping graphene nanoparticles 
into the sensing layer. We will examine the 
performance of RFID gas sensors in detecting 
different concentrations of acetone at various 
humidity 
levels 
(50%–80%) 
under 
ambient 
temperature (25°C). Our preliminary results indicate 
the potential of RFID gas sensor in detecting acetone 
with low concentration. Integration of the smart 
RFID sensor with the milk package will enable the 
milk freshness detection.",
manuscripts-papers,BDNF quantification from blood plasma as a diagnostic and therapeutic implementation Suman Kalyan Da,,Abstract not found
manuscripts-papers,Optimized Method for Enhancing the Linearity of Capacitive Pressure Sensor with Circular Diaphragm b,"Abstract—Micro Electro Mechanical System (MEMS) 
based Capacitive pressure sensors (CPS) have found their use in 
multiple applications lately in the field of healthcare, automotive 
etc. The proposed design aims to achieve an enhanced sensor 
performance by relieving the sensitivity and linearity trade-off 
method and to determine core design parameters for optimal 
operation. Novel structures such as modified fixed bottom 
electrode with a reduced size of the electrode have been 
introduced for providing better sensor performance. A linear 
relation between touch radius and fixed electrode parameter 
indicates that the fixed electrode will have a circular shape 
analogous to the touch region. Therefore, higher linearity can be 
achieved by modifying the dimensions of the fixed electrode 
instead of the shape. MATLAB simulations verify the analytical 
model of capacitance and sensitivity, while COMSOL 
Multiphysics validates the diaphragm's deflection.",
manuscripts-papers,Fabrication of Eco-friendly 3D Origami-based Fabric Microfluidic channels Lingadharini P School of E,"Abstract— Microfluidic channels inspired by origami have 
emerged as a possible approach to create flexible and 
reconfigurable fluidic systems within a small space. Present 
work aims to examine the design, fabrication, and application 
of microfluidic channels employing fabric substrates, with 
beeswax barriers as channel walls. Firstly, we discuss the 
requirement of surface modification of the fabric surface. 
These microchannels may be folded into intricate three-
dimensional patterns utilizing flexible and resilient fabric 
materials, therefore enabling varied control of fluids in 
confined areas using beeswax. Results obtained clearly 
demonstrate materials used in the fabrication process are eco-
sustainable addressing the requirement of recyclability. The 
strong mechanical properties and great fluid manipulation 
ability of the resulting channels make them ideal for a variety 
of uses including soft robotics, wearable sensors, and lab-on-a-
chip wearable devices. This paper presents an eco-sustainable 
3D origami microfluidics as a novel framework for building 
flexible and adaptable fluidic systems in the fields of industry, 
environmental research, and POC device applications.",
manuscripts-papers,"A Survey: Smart Wristwear for Alzheimer Patients with an Advance Tracking System 1Rutuja Javheri,2Di","Abstract——Globally, there are around 50 million individuals
afflicted with dementia, including Alzheimer’s disease. When
care- givers are unable to be with the afflicted person constantly,
con- ditions like dementia and Alzheimer’s can provide a range
of therapeutic obstacles. And it is crucial to ensure the patient’s
safety and receive the right care, but receiving treatment without
the ability to regularly check on the patient’s status poses a
variety of concerns. Thankfully, numerous wearable Internet of
Things gadgets are accessible that can contribute to the highest
level of safety and care. IoT has fueled medical research to lower
costs and increase accessibility for all.The method we use, that
considers the significance of these characteristics in the field
of healthcare, presents an affordable, efficient, portable, and
userfriendly wearable technology that is functional in conjunction
with a mobile application to track, monitor, alert, and support
Alzheimer’s patients. Among the most promising ways to assist
patients and their carers is through the outcomes of this Internet
of Things (IoT)-based healthcare system. The application of AI
has grown dramatically in all fields these days. Thus, the combi-
nation of AI and IoT technologies can lead to a variety of benefits.
Instantaneous evaluation of information using AI can improve
the choice-making of the Internet of Things devices. AI can help
IoT devices learn and adapt to their environments, improving
their ability to provide accurate and timely information. The
aim of this research is to provide information about the different
wearable devices present for people with AD.",
manuscripts-papers,Optimized Simulation and Performance Assessment of MEMS Piezoresistive Sensors with PDMS -MXene Hybr,"ABSTRACT 
This study delves into the advancement of MEMS 
piezoresistive 
pressure 
sensors 
through 
the 
integration of  PDMS-MXene hybrid materials and 
a rectangular cantilever design. Comprehensive 
simulations using Intellisuite software demonstrate 
that larger rectangular membranes provide superior 
displacement, particularly within a pressure range of 
0.05 to 0.5 MPa. Notably, MEMS sensors with a 225 
μm rectangular cantilever length exhibit optimal 
deflection, surpassing the constraints typically seen 
in sensor structures. The analysis shows that, under 
a 0.5 MPa pressure load, rectangular membranes of 
14,000 
μm² 
and 
80,000 
μm² 
experience 
displacements of 9.27532E-5 μm and",
manuscripts-papers,"Adaptive Brain Tumor Treatment Using Machine Learning, Electromagnetic Fields, and Real-Time Sensor ","Abstract—This paper integrates biological sensors, electro-
magnetic fields, and machine learning techniques to suggest an
adaptive brain tumour therapy. The suggested method is a multi-
step procedure which starts with the analysis of brain CT scans
by machine learning algorithms to precisely pinpoint tumours,
and then uses convolutional neural networks for fine delineation.
Further, collects real-time data from sensors—such as chemical
fibrosensors, electrochemical sensors, non-invasive blood gas
monitors, and blood glucose sensors—is used to optimise the
administration of targeted electromagnetic field therapy. Based
on sensor input, reinforcement learning algorithms dynamically
modify EMF parameters to provide individualised and efficient
care.",
manuscripts-papers,pH Measurement s Using Leaky Waveguide s Victoria Wensley School of Chemistry University of Birmingh,"Abstract—Leaky waveguides (LW) are simple devices, 
requiring only a low refractive index layer on a higher refractive 
index substrate to act as an optical sensor. In this study, two 
types of LWs were used as pH sensors, the metal-clad LW 
(MCLW) and dye-doped LW (DDLW), using agarose as a pH-
insensitive reference layer and chitosan as the pH-sensitive 
layer. The pH response of both layers was studied individually 
in both MCLW and DDLW formats and then as a stacked 
DDLW where the chitosan layer was deposited on top of an 
agarose layer. The agarose layer was found to be essentially 
insensitive to pH, while the measured pKa of the chitosan LW 
was found to be 6.33±0.18, which is in accord with the literature 
value of ~6.5. Using the stacked DDLW it was possible to reduce 
the sensitivity of the device to sample refractive index changes 
caused by composition by a factor of ~7.",
manuscripts-papers,Leak Detection and Diagnosis in PECVD Chambers for Photovoltaic Cell Manufacturing Anand Thirwani Re,"Abstract— Leaks in Plasma Enhanced Chemical Vapor 
Deposition (PECVD) process units used in photovoltaic (PV) cell 
manufacturing can have an adverse impact on the production 
quality of PV cells. This paper investigates the application of 
machine / deep learning techniques for leak detection and 
diagnosis in PECVD units, focusing on identifying and 
pinpointing the source of leaks using multivariate time series 
data from on-board sensors. After thorough benchmarking with 
state-of-the-art methods on data from a real operating solar PV 
cell manufacturing unit, we propose a novel two-scorer 
framework for leak detection and diagnosis in PECVD units, 
that exploits the problem structure based on domain expertise 
of PV cell manufacturing practitioners. This framework 
processes detection and diagnosis parameters separately, 
achieving an impressive F1 score of 0.99 for leak detection and 
an average HitRate@1 of 0.72 for diagnosis.",
manuscripts-papers,Effect of surfactant on bulk micromachining characteristics of NH 2OH+KOH Avvaru Venkata Narasimha R,"Abstract—Silicon anisotropic etching is the main process of 
silicon 
bulk 
micromachining 
to 
fabricate 
microelectro-
mechanical 
systems 
(MEMS) 
components 
such 
as 
microcantilevers, diaphragms, mesa structures, etc. In this 
process, one of the most used anisotropic etchants is potassium 
hydroxide (KOH). Recently this etchant was modified by addition 
of NH2OH to alter the etching characteristics to obtain high etch 
rate and improved etch selectivity between silicon and thermal 
oxide (SiO2). In this work, we have studied the effect of surfactant 
Triton X-100 on bulk micromachining characteristics of NH2OH 
+ KOH. Micromachining characteristics are investigated on 
Si{100} and Si{110} wafers. The addition of surfactant suppresses 
the undercutting at convex corners and the etch rate of Si{110}. 
The reduction of undercutting at convex corners is utilized to 
form mesa structures, while significantly low etch rate of Si{110} 
is exploited for the formation 45° slanted sidewalls (i.e., 
micromirror) by exposing {110} sidewalls at the mask edges 
aligned along <100> directions on Si{100} surface.",
manuscripts-papers,A Gamified System For Remote Non -Invasive Patient Respiratory Monitoring And Pulmonary Rehabilitati,"Abstract—We 
propose 
a 
noninvasive 
home-based 
pulmonary rehabilitation system with quantified outcomes to 
sense and adjust the therapy levels based on patient conditions 
in a game-based spirometry platform so that the recovery is 
faster and efficient with an excellent prognosis. This platform 
is meant for patients with moderate to very severe chronic 
respiratory diseases.  We report the development of a digital 
differential pressure sensor spirometer with quantified 
outputs and interface its output to a gamified platform. The 
game creates an engaging therapy to improve respiratory 
conditions with quantified outcomes while being monitored 
remotely by a physician who could monitor adherence and 
progress and adjust the therapy levels for faster recovery with 
excellent prognosis. We expect that this device will be a 
potential tool in active pulmonary rehabilitation in clinics.",
manuscripts-papers,"Smart Farming Solution: Integrating IoT, Cloud Services, and Direct Messaging for Enhanced Agricultu","Abstract— The Smart Farming Solution (SFS) outlined in 
this paper represents a pioneering approach to modern 
agricultural management, addressing the evolving challenges 
faced by farmers through the integration of cutting-edge 
technologies. By 
harnessing Internet 
of 
Things 
(IoT) 
technologies, Raspberry Pi, and cloud services, SFS provides 
real-time monitoring and actionable insights to farmers, 
enabling remote monitoring of field conditions and precise 
control over irrigation systems via a user-friendly web interface. 
SFS employs an array of sensors including soil moisture sensors, 
NPK sensors and DHT11 sensors for environmental monitoring, 
managed by Raspberry Pi and processed through Django, with 
data storage facilitated by an AWS database for scalability and 
reliability. Notably, the system incorporates a direct messaging 
feature to alert farmers of critical conditions such as low soil 
moisture levels or adverse weather forecasts, empowering them 
to respond promptly and make informed decisions to mitigate 
risks. By facilitating timely alerts and actionable insights, SFS 
enhances farm management practices, optimizes resource 
utilization, 
and 
promotes 
sustainability 
in 
agriculture. 
Ultimately, the integration of IoT technologies, cloud services, 
and direct messaging capabilities in SFS represents a significant 
advancement in modern agriculture, enabling farmers to adapt 
efficiently and sustainably to changing conditions, thereby 
ensuring the continued success of agricultural operations.",
manuscripts-papers,"Security Measures for Smart Monitoring Devices in e-Agriculture Pragya Goswamy1,2, Rupanjali Baurai2","Abstract--- The up surge in global population, increasing demand for food production and changing climate has led to an 
urgent need for changing the agricultural practices and production system from conventional to smarter and more efficient e-
Agriculture system integrating the advanced technologies. For smart monitoring of farm, sensor networks are being used to 
remotely monitor and collect information about soil, crop and weather characteristics. If smart monitoring devices are fully 
adopted in agricultural field, then it will be an ever-open research area to analyze and study the distinctive features of security 
and privacy in context of Agriculture. Present paper analyses various security threats and measures for smart monitoring 
devices in e-Agriculture and suggests a framework which can diagnose, identify and prevent e-agriculture devices from 
malicious attacks.",
manuscripts-papers,Abstract— We have realized a stress -compensated Film Bulk Acoustic Wave Resonators (FBAR) based on ,"Abstract— We have realized a stress-compensated Film Bulk 
Acoustic Wave Resonators (FBAR) based on bilayer thin films. 
The bilayer stack consists of Barium strontium titanate 
Ba0.6Sr0.4TiO3 (BST) and Zinc oxide (ZnO) piezoelectric thin films. 
Stress-compensation is achieved by using a bilayer combination of 
thin films, where BST residual has tensile stress in nature and ZnO 
residual has compressive stress. The FBAR stack with 
Si/SiO2/Pt/BST/ZnO/Pt layers achieves a high-quality factor (Q) 
of ~1001, a figure of merit (FOM) of ~3.5, and an effective coupling 
coefficient (𝒌𝒆𝒇𝒇
𝟐
) of ~0.73%, ideal for self-actuation in advanced 
devices. The bilayer based resonator is stress compensated, 
reliable and more robust. This method also facilitates a new means 
for realization of stress compensated FBAR devices. Such 
BST/ZnO bilayer based resonators are miniaturized, highly 
reliable and prominently usable for environmental sensing and   
tunable microwave filter applications.",
manuscripts-papers,NanoMediTrack: AI-Enhanced System for Dynamic Digestive Health Monitoring 1stSakinam Shivani Dept. o,"Abstract—This project aims to develop a novel healthcare
solution utilizing advanced nano sensor technology, AI, and ML
algorithms for comprehensive monitoring of digestive health and
medication adherence. The proposed system includes a digestible
nano sensor embedded in medication, capable of transmitting
real-time data on internal pH levels, temperature, and gastric
secretions to a wearable patch. The patch communicates this data
wirelessly to a mobile device via Bluetooth or LoRA, enabling
continuous monitoring and feedback to the user while imple-
menting blockchain framework for information security. AI and
ML algorithms analyze the collected data to provide personalized
insights, predictive modeling for health outcomes, and decision
support for medication adherence. This innovative approach
not only enhances diagnostic capabilities through non-invasive
endoscopy but also promotes timely and accurate medication
intake, ultimately improving patient care and health outcomes.",
manuscripts-papers,Job-Pilot: Streamlined Job Application Automation Santhosh Y M Dept. CSE BMS Institute of Technology,"Abstract- Job Pilot is an endeavor aiming to revolutionize the job 
search landscape through the development of an advanced 
automated system. Leveraging cutting-edge Natural Language 
Processing (NLP) techniques, JobPilot offers a comprehensive 
solution that streamlines multiple facets of the job-seeking 
process. By seamlessly parsing and extracting crucial information 
from uploaded resumes, the system constructs a centralized 
database for efficient storage and retrieval. Employing 
sophisticated algorithms, JobPilot meticulously matches job 
seekers with pertinent opportunities sourced from a plethora of 
platforms, thus minimizing manual effort and enhancing the 
efficacy of recruitment procedures. Moreover, JobPilot's 
automation capabilities extend to the application process itself, 
where it autonomously populates application forms, awaiting final 
approval from users.",
manuscripts-papers,XXX-X-XXXX-XXXX-X/XX/$XX.00 ©20XX IEEE A Microfluidics Based Sucrose Sensing Technique For On-field ,"Abstract— Technological interventions are becoming 
apparent in the harvest of sugarcane crop because of losses in 
the production of sugar. Research initiatives at present range 
from using Satellite images for monitoring crop maturity based 
on NDVI to assessing the content of sucrose by timely collection 
of crop samples, then clarifying them traditionally for 
measurement of sugar concentration using a Polarimeter, which 
is expensive, time-consuming and requires skilled labor. We 
conceptualized 
a 
simple-to-use 
portable 
optofluidic 
measurement device, based on the GOD-POD enzymatic 
reaction of glucose to get colorimetric output in the visible 
spectrum range. We report a new design where the difference in 
free glucose and total glucose (derived from sucrose) can be 
measured at 505 nm and can also be applicable to various other 
assays that requires the measurement of the difference in optical 
density of the target constituent (sucrose of 10 -25 % in our case) 
and interfering constituent (glucose) in a single step. We 
optimized the GOD-POD experiment method to get repeatable 
optical Absorbance within a pathlength of 2 mm for the analysis 
concentration of 10-25 mg/ml which is the dynamic range of 
sucrose in the crop. We designed, fabricated and characterized 
a new microfluidic platform with a 90 % optical transmission, 
having a 200 µm pathlength, 3 mm window, a proof-of-concept, 
Lab-on-chip based sensing device to detect the quality of 
sugarcane crop (Pol value/sucrose concentration) using only 
microliter volume of juice sample within the range of 
concentration that is obtained using traditional methods.",
manuscripts-papers,IoT Enabled Dual -Sensor System for Optimizing Light and Moisture Levels for Agriculture S N Harini ,"Abstract—The objective of this research is to integrate 
feasible sensors with cloud technology to provide a sophisticated 
and data-driven solution towards achieving an economically 
viable and sustainable future. The system comprises a 
synergistic duo of an LDR (Light Dependent Resistor) and Soil 
Moisture sensor that intelligently ascertain the requisite light 
intensity and soil hydration levels. This data is communicated 
via a Wi-Fi-enabled microcontroller to a cloud infrastructure 
made accessible easily on any smart device. The system is 
automated to administer the optimal amount of artificial 
illumination and irrigation based on real-time analytics. In 
essence, this cloud-based architecture facilitates a competent 
agricultural monitoring system delivering a self-sustainable and 
cost-effective solution.",
manuscripts-papers,Machine Learning -Based Classification of Carotid Artery Auscul tation for Early Screening of Cerebr,"Abstract—Early detection of cerebrovascular diseases is 
crucial for improving patient outcomes and reducing the risk 
of severe complications. This study proposes a machine 
learning-based approach for classifying Doppler audio signals 
obtained from the common carotid artery, aiming to develop a 
non-invasive screening tool. We extracted a comprehensive set 
of time-domain, frequency-domain, and time-frequency 
domain features from 432 Doppler audio signals, each lasting 
10 seconds. Feature selection and importance analysis were 
performed using a random forest (RF) model and principal 
component analysis (PCA) for dimensionality reduction. We 
evaluated various machine learning models, including linear 
regression (LR), decision trees (DT), RF, XGBoost (XGB) and 
support vector machines (SVM). The ensemble methods, 
particularly RF and XGB, achieved the highest performance 
with an average accuracy of 95%, precision of 92%, recall of 
94%, specificity of 97% and F1 score of 93%. These findings 
demonstrate the potential of machine learning techniques for 
non-invasive early screening of cerebrovascular diseases, 
paving the way for advancements in digital healthcare 
solutions.",
manuscripts-papers,"-307X © 2016 IEEE. Personal use is permitted, but republication/redistribution requires IEEE permiss","Abstract— This paper explores and integrates various sensors and Internet of Things technology within a park 
environment for the empowerment of environmental and weather monitoring, efficient lighting, security, and 
surveillance monitoring. This empowerment is incorporated with sensors to monitor things like air quality, temperature, 
water level, and even foot traffic to optimize the park’s functionality and enhance the visitor experience. 
Microprocessor-based Arduino, ESP32, and ESP8266 controllers are the key processing units of the sensor network. 
The internet of things technology enhances efficiency, reduces costs, improves decision-making, and enhances the 
quality of life in the park. The IoT platform allows users to collect, analyze, and visualize data from IoT devices and 
sensors in real-time and pass it to the cloud. A mobile application often allows users to monitor the information passing 
by IoT platform via the cloud. By building digital platforms into Smart Park, planning events and engaging with visitors 
becomes much easier in a secured environment. In addition, the design of Adventure Park focuses on developing 
environmental preservation with green technology like solar-powered lights and water conservation. This makes the 
park sustainable and sets an example for environmentally conscious urban development. The prototype model is 
created and provided for validation.",
manuscripts-papers,"Model Selection to Identify Touch Sensation Types Deepika Gupta, Sachin, Anuj Nandanwar, Deepak Sach","Abstract—The present work focuses on the identification of
different touch sensations by a fabricated skin sensor using
theoretical models. These models relate various human skin
contact motions (holding, stretching, bending, tapping, and
sliding) to change in electrical properties. The electrical and
mechanical characteristics of a skin sensor based on conductive
liquid metal filled with elastomers, influenced by the deformation
of the material, are studied during real-time experiments for
various touch motions. To determine which mathematical model
is best suited for comprehending the specific touch actions, we
examine two models that relate the electrical parameters (such
as resistance and capacitance) with the strain (a mechanical
parameter).
Index
Terms—Microfluidic
sensor,
capacitance-strain,
resistance-strain and touch sensation.
I.",
manuscripts-papers,Non-enzymatic Glucose Detection of Salivary Glucose Range using ZnO - MoS 2 Nanocomposite Heterostru,"Abstract 
Diabetic mellitus is one of the most happening diseases 
in our society and people needs to control the glucose 
level, to keep their diabetic level within control. 
Normally, glucose level is measured by blood but now 
a day more emphasis is being given on non-invasive 
glucose monitoring techniques. This paper presents, a 
nonenzymatic approach to detect the salivary glucose 
levels, as a noninvasive technique of Diabetes Mellitus 
monitoring. Salivary glucose range was tested using 
fabricated electrode platform. Microelectrodes were 
realized on silicon wafers. Accordingly, with this 
system, 
 
ZnO-MoS2 
composite 
nanoparticle 
heterostructure were synthesized, as the sensing layer to 
utilize their unique catalytic property, to oxidize salivary 
glucose non-enzymatically.",
manuscripts-papers,"A Novel Method of Generating Complex SineWave in Automative Sensing Application Kaluri V. Rangarao, ","Abstract—Machine learning has advanced rapidly,
specifically in the application of automotive sensing
[1]. One of the significant challenges in this area is
to accurately estimate the range and direction of tar-
gets while using FMCW radars in moving vehicles.
To address this challenge, it is necessary to compute
the gold-Fourier Kaluri (gFK) method efficiently. We
propose a novel method for generating complex sine
waves using a 2nd order auto-regressive model, which
requires just two multiplications and two additions.
These sine waves are used to evaluate the gFK objective
function at any given frequency and to scale the peak.
Our lean computational method achieves the goal of
implementing simple controllers, and we also compare
it with conventional computation to report on our
findings.
I. Smart Sensing of Objects
The main goal of this work is to quickly and accurately
sense, perceive, and understand as a scene matrix [1] S(t)
( see Figure 8a ) in order to meet the growing demand for
self-driving cars and driver assistance.
A. Lean and Efficient
Advances in Machine Learning have a significant impact
on automotive sensing. This is increasingly used in various
applications, such as sensing and characterizing objects
in their environment. In applications such as automotive
sensing, the Direction of Arrival θ (DOA) relies on FMCW
radar (λ ≈4mm) using the integrated radar and compute
elements in a single chip [2]. Accurately determining the
return Doppler frequency is crucial for estimating the
target range. These applications are discussed in [3] and
[4]. However, conventional FFT provides accuracy lim-
ited by the number of samples taken. The gold-Fourier
Kaluri (gFK) [5] method provides the exact peak and
phase to overcome this limitation. Usually, more than
two antenna elements are used, but in this application,
four(m = 4) elements were used, increasing the computing
burden. Thankfully, this efficient computing method comes
in handy.
B. Numerical Complexity
To appreciate and understand the numerical complexity,
we want to draw your attention to the inset of Figure",
manuscripts-papers,AutoBill: An Integrated AI-Powered Autonomous Checkout System *Revolutionizing Retail: Enhancing Sho,"Abstract—AutoBill represents a paradigm shift in retail check-
out systems, introducing an AI-powered autonomous solution that
leverages computer vision and machine learning for a seamless
shopping experience. Emphasizing speed and safety, AutoBill
minimizes human interactions through real-time object detection,
weight measurement, and instant bill generation. Developed
on Edge Impulse with Raspberry Pi integration, the system
demonstrates precision with a 93.75% accuracy rate, offering
a glimpse into the future of retail technology with potential
enhancements such as digital receipts, transaction history, and
multi-store integration.
AutoBill, an innovative retail checkout system, blends cutting-
edge technology with practical design. Using computer vision,
load cells, and Edge Impulse’s machine learning capabilities, the
system achieves instant, contact-free checkout. The integration of
a WS2812B RGB LED strip adds a dynamic visual element, while
calibration ensures accurate weight measurement. AutoBill’s
success paves the way for future retail technology, envisioning
features like digital receipts and multi-store analytics, signaling
a transformative evolution in the retail landscape.
I.",
